name,type,facility_weight,lat,lon,h3_index,ADM_NM,GU_NM,zone,composite_v3,Ds_v3,Ra,dist_to_grid_m,vtp_score,dist_to_hub_m,near_hub
nan,공원,0.7,37.471165,127.152024,8930e1cd68fffff,위례동,수정구,로봇전용,0.1096,0.4708,0.7307,77.0,0.507,776.0,True
성남동 행정복지센터,주민센터,0.9,37.434922,127.138407,8930e152463ffff,성남동,중원구,일반,0.0695,0.6301,0.4635,147.0,0.5069,2954.0,False
nan,학교,0.6,37.378584,127.1298,8930e15300fffff,서현1동,분당구,로봇전용,0.1026,0.68,0.6838,110.0,0.5068,1218.0,True
황새울공원,공원,0.7,37.384117,127.118172,8930e15346fffff,수내1동,분당구,로봇전용,0.1153,0.4597,0.7687,71.0,0.5065,71.0,True
nan,공원,0.7,37.466562,127.153238,8930e1cd603ffff,위례동,수정구,로봇전용,0.1078,0.4708,0.7187,120.0,0.5065,859.0,True
nan,공원,0.7,37.468027,127.153484,8930e1cd603ffff,위례동,수정구,로봇전용,0.1078,0.4708,0.7187,105.0,0.5065,853.0,True
위례역사수변공원,공원,0.7,37.469143,127.141479,8930e1c896bffff,위례동,수정구,로봇전용,0.1071,0.4708,0.7142,134.0,0.5063,217.0,True
nan,공원,0.7,37.469001,127.157499,8930e1cd607ffff,위례동,수정구,로봇전용,0.1019,0.4708,0.6794,85.0,0.5047,1206.0,True
nan,공원,0.7,37.46792,127.152568,8930e1cd613ffff,위례동,수정구,로봇전용,0.1009,0.4708,0.6726,143.0,0.5044,773.0,True
nan,공원,0.7,37.469183,127.151111,8930e1cd613ffff,위례동,수정구,로봇전용,0.1009,0.4708,0.6726,60.0,0.5044,644.0,True
한살림,대형마트,0.8,37.386257,127.111781,8930e153447ffff,백현동,분당구,로봇전용,0.0847,0.2946,0.5646,134.0,0.5043,609.0,True
서현고등학교,학교,0.6,37.381465,127.123845,8930e1530c7ffff,서현1동,분당구,로봇전용,0.0939,0.68,0.6262,50.0,0.5042,603.0,True
홈플러스,대형마트,0.8,37.388433,127.115019,8930e153477ffff,백현동,분당구,로봇전용,0.0843,0.2946,0.5621,140.0,0.5042,508.0,True
No Brand,대형마트,0.8,37.395441,127.10906,8930e153413ffff,백현동,분당구,로봇전용,0.0831,0.2946,0.5542,106.0,0.5039,212.0,True
nan,공원,0.7,37.382972,127.116874,8930e15346bffff,수내1동,분당구,로봇전용,0.1047,0.4597,0.6981,129.0,0.5034,238.0,True
nan,공원,0.7,37.466561,127.152783,8930e1cd61bffff,위례동,수정구,로봇전용,0.0972,0.4708,0.6478,118.0,0.5033,821.0,True
nan,공원,0.7,37.466126,127.151022,8930e1cd61bffff,위례동,수정구,로봇전용,0.0972,0.4708,0.6478,45.0,0.5033,691.0,True
nan,공원,0.7,37.466754,127.151463,8930e1cd61bffff,위례동,수정구,로봇전용,0.0972,0.4708,0.6478,61.0,0.5033,703.0,True
nan,공원,0.7,37.465868,127.142175,8930e1cd6dbffff,위례동,수정구,로봇전용,0.0972,0.4708,0.648,127.0,0.5033,338.0,True
nan,공원,0.7,37.472125,127.144765,8930e1c896fffff,위례동,수정구,로봇전용,0.0936,0.4708,0.6243,97.0,0.5023,399.0,True
nan,공원,0.7,37.470302,127.143252,8930e1c896fffff,위례동,수정구,로봇전용,0.0936,0.4708,0.6243,146.0,0.5023,196.0,True
nan,공원,0.7,37.471594,127.144659,8930e1c896fffff,위례동,수정구,로봇전용,0.0936,0.4708,0.6243,54.0,0.5023,340.0,True
놀이터,공원,0.7,37.472638,127.144668,8930e1c896fffff,위례동,수정구,로봇전용,0.0936,0.4708,0.6243,143.0,0.5023,454.0,True
nan,공원,0.7,37.472007,127.14404,8930e1c896fffff,위례동,수정구,로봇전용,0.0936,0.4708,0.6243,64.0,0.5023,378.0,True
nan,공원,0.7,37.461755,127.145325,8930e1c8b27ffff,위례동,수정구,로봇전용,0.092,0.4708,0.6134,76.0,0.5018,773.0,True
nan,공원,0.7,37.460812,127.147405,8930e1c8b27ffff,위례동,수정구,로봇전용,0.092,0.4708,0.6134,145.0,0.5018,922.0,True
nan,공원,0.7,37.464791,127.144895,8930e1cd6cbffff,위례동,수정구,로봇전용,0.0918,0.4708,0.6117,134.0,0.5017,434.0,True
놀이터,공원,0.7,37.472605,127.145513,8930e1cd69bffff,위례동,수정구,로봇전용,0.0903,0.4708,0.6022,114.0,0.5013,468.0,True
nan,공원,0.7,37.473189,127.1465,8930e1cd69bffff,위례동,수정구,로봇전용,0.0903,0.4708,0.6022,79.0,0.5013,561.0,True
nan,공원,0.7,37.473091,127.144939,8930e1cd69bffff,위례동,수정구,로봇전용,0.0903,0.4708,0.6022,177.0,0.5013,508.0,True
nan,공원,0.7,37.472641,127.145139,8930e1cd69bffff,위례동,수정구,로봇전용,0.0903,0.4708,0.6022,148.0,0.5013,463.0,True
nan,공원,0.7,37.469534,127.147125,8930e1cd6d7ffff,위례동,수정구,로봇전용,0.0902,0.4708,0.6011,52.0,0.5012,307.0,True
nan,공원,0.7,37.376082,127.11404,8930e153633ffff,수내1동,분당구,로봇전용,0.0971,0.4597,0.6476,130.0,0.5011,1036.0,True
nan,공원,0.7,37.374874,127.113804,8930e153633ffff,수내1동,분당구,로봇전용,0.0971,0.4597,0.6476,109.0,0.5011,1169.0,True
놀이터,공원,0.7,37.37828,127.117546,8930e1530dbffff,수내1동,분당구,로봇전용,0.0969,0.4597,0.6459,95.0,0.501,721.0,True
놀이터,공원,0.7,37.378925,127.119188,8930e1530dbffff,수내1동,분당구,로봇전용,0.0969,0.4597,0.6459,113.0,0.501,650.0,True
서현초등학교,학교,0.6,37.382455,127.128429,8930e153017ffff,서현1동,분당구,로봇전용,0.0832,0.68,0.5544,111.0,0.501,922.0,True
햇빛어린이공원,공원,0.7,37.374534,127.116823,8930e153623ffff,수내1동,분당구,로봇전용,0.0958,0.4597,0.6384,134.0,0.5007,1143.0,True
초림어린이공원,공원,0.7,37.375338,127.117575,8930e153637ffff,수내1동,분당구,로봇전용,0.0956,0.4597,0.6373,103.0,0.5006,1047.0,True
nan,공원,0.7,37.37527,127.117512,8930e153637ffff,수내1동,분당구,로봇전용,0.0956,0.4597,0.6373,111.0,0.5006,1055.0,True
보물섬어린이공원,공원,0.7,37.383934,127.113138,8930e1536b7ffff,수내1동,분당구,로봇전용,0.0951,0.4597,0.6338,153.0,0.5005,473.0,True
마루공원,공원,0.7,37.38217,127.113441,8930e1536b7ffff,수내1동,분당구,로봇전용,0.0951,0.4597,0.6338,60.0,0.5005,522.0,True
nan,공원,0.7,37.47161,127.135599,8930e1c894fffff,위례동,수정구,로봇전용,0.0868,0.4708,0.5788,84.0,0.5002,801.0,True
삼평중학교,학교,0.6,37.400432,127.115943,8930e1534a7ffff,삼평동,분당구,로봇전용,0.0995,0.6423,0.6635,105.0,0.4983,667.0,True
이황초등학교 부지,학교,0.6,37.401371,127.115971,8930e1534a7ffff,삼평동,분당구,로봇전용,0.0995,0.6423,0.6635,133.0,0.4983,755.0,True
nan,공원,0.7,37.337855,127.110966,8930e0248afffff,구미동,분당구,로봇전용,0.1312,0.3798,0.6249,105.0,0.4953,1391.0,True
3단지 신한아파트 놀이터,공원,0.7,37.338364,127.113556,8930e0248afffff,구미동,분당구,로봇전용,0.1312,0.3798,0.6249,149.0,0.4953,1487.0,True
nan,공원,0.7,37.348593,127.113405,8930e024d77ffff,구미1동,분당구,로봇전용,0.1997,0.2718,0.7054,139.0,0.4943,988.0,True
꿈동산어린이공원,공원,0.7,37.414544,127.125999,8930e152653ffff,야탑1동,분당구,로봇전용,0.0944,0.4302,0.6291,70.0,0.4943,440.0,True
nan,공원,0.7,37.350376,127.113585,8930e024d77ffff,구미1동,분당구,로봇전용,0.1997,0.2718,0.7054,96.0,0.4943,1031.0,True
nan,공원,0.7,37.350433,127.113419,8930e024d77ffff,구미1동,분당구,로봇전용,0.1997,0.2718,0.7054,91.0,0.4943,1018.0,True
nan,공원,0.7,37.349958,127.113775,8930e024d77ffff,구미1동,분당구,로봇전용,0.1997,0.2718,0.7054,86.0,0.4943,1038.0,True
신원아파트 놀이터,공원,0.7,37.348555,127.112199,8930e024d77ffff,구미1동,분당구,로봇전용,0.1997,0.2718,0.7054,145.0,0.4943,882.0,True
청솔어린이공원,공원,0.7,37.351564,127.110639,8930e024d0fffff,금곡동,분당구,로봇전용,0.1623,0.3242,0.6177,26.0,0.4935,829.0,True
nan,공원,0.7,37.417395,127.129404,8930e152657ffff,야탑1동,분당구,로봇전용,0.0915,0.4302,0.6099,136.0,0.4935,874.0,True
야탑역 광장,공원,0.7,37.411766,127.128159,8930e15264bffff,야탑1동,분당구,로봇전용,0.0869,0.4302,0.5791,134.0,0.4921,437.0,True
퐁퐁플라워 미금센터,공원,0.7,37.348964,127.110478,8930e024d73ffff,구미1동,분당구,로봇전용,0.1915,0.2718,0.7363,45.0,0.4918,733.0,True
nan,공원,0.7,37.347501,127.110986,8930e024d73ffff,구미1동,분당구,로봇전용,0.1915,0.2718,0.7363,151.0,0.4918,778.0,True
뒷구미어린이공원,공원,0.7,37.348899,127.111291,8930e024d73ffff,구미1동,분당구,로봇전용,0.1915,0.2718,0.7363,106.0,0.4918,804.0,True
nan,공원,0.7,37.350851,127.108308,8930e024d0bffff,금곡동,분당구,로봇전용,0.1549,0.3242,0.5661,76.0,0.4913,610.0,True
nan,공원,0.7,37.350702,127.108631,8930e024d0bffff,금곡동,분당구,로봇전용,0.1549,0.3242,0.5661,92.0,0.4913,628.0,True
