h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3
8930e1525c3ffff,37.44708102353511,127.1446463576577,41131520,신흥2동,수정구,0.0739779873982822,0.2306599076290831,0.1366507554906026,0.0,0.7375,0.5049342105263157,1.0,0.8,0.0,3,304,,Unknown,0.2115977215426277,0.2118454682152606,0.0739779873982822,0.0739779873982822,0.1497307778458304,0.07032495109417741,0.12280331517151408,0.1425496090029281
8930e1c992bffff,37.42993404555519,127.12221150449108,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,1.0,0.9348645869043536,1.0,0.8,0.0,0,38,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.30136571545851154,1.0,0.6301467465862582
8930e024c27ffff,37.34717406652938,127.09952161847382,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,1.0,1.0,0.8097360301679807,1.0,0.8,0.6477888241343845,0,111,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e15346fffff,37.38473301111654,127.1183971013442,41135520,수내1동,분당구,0.820864304458659,0.2723208210090141,0.601446911078801,0.0,0.3875,0.9400068563592732,1.0,0.8,0.0,7,42,,Unknown,0.2856475861424969,0.27601678947651,0.820864304458659,0.820864304458659,0.5240874102182731,0.47783647525618606,0.4890261683677385,0.459709335629056
8930e1c8bc3ffff,37.45927420389235,127.1273132999731,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,0.3,0.8337332876242713,1.0,0.8,0.0,8,105,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.20376448742136508,0.21293454071061316,0.22896135271694207
8930e02683bffff,37.37696801808529,127.07845884409504,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9348645869043536,1.0,0.8,0.0,0,38,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1cd627ffff,37.46880146962063,127.16486561604444,41131610,양지동,수정구,0.0413673771528296,0.0497798714423575,0.0447323748686408,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,0,1,,Unknown,0.1411896535624241,0.0466749071445191,0.0413673771528296,0.0413673771528296,0.0726409425736303,0.0028229364954274177,0.06031770393676617,0.06251811313967617
8930e1c90a7ffff,37.4295643161584,127.04619536570866,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e026e63ffff,37.36374312553111,127.0590338740342,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9331504970860472,1.0,0.8,0.7465203976688378,0,39,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9a6fffff,37.39692674348337,127.10108386999411,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.65,0.917723688721289,1.0,0.8,0.0,4,52,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099
8930e1524bbffff,37.44557155430497,127.13402421295676,41131560,태평3동,수정구,0.105501896308217,0.0906007868376268,0.0995414525199809,0.0,0.7375,0.5022590361445782,1.0,0.8,0.0,3,664,,Unknown,0.2905966943692221,0.0832586958695325,0.105501896308217,0.105501896308217,0.1554695356168474,0.03241288987558151,0.1614419461284629,0.14110016192224115
8930e152e83ffff,37.429413159571695,127.18250987464958,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e1c8abbffff,37.45776217038439,127.11669298401073,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e026877ffff,37.37414434211282,127.07822252759809,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9245800479945148,1.0,0.8,0.0,0,44,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026d5bffff,37.38957837959944,127.06904173685086,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.8457319163524167,1.0,0.8,0.0,0,90,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e15332bffff,37.36597850576082,127.15350061170498,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.055171376044073406,0.08449082956027934,0.12955629910525632
8930e1c9967ffff,37.42710868517962,127.12197294412356,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,1.0,0.9914295509084676,1.0,0.8,0.0,0,5,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.30136571545851154,1.0,0.6301467465862582
8930e1c9e4bffff,37.40760441948068,127.07316701037207,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.8680150839904011,1.0,0.8,0.0,0,77,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1523b3ffff,37.42399900516115,127.16892486116856,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9897154610901612,1.0,0.8,0.0,0,6,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e1c937bffff,37.40218635623215,127.05962268492289,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e026c53ffff,37.38481941638612,127.0503233376503,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9828591018169353,1.0,0.8,0.0,0,10,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9d43ffff,37.43778667359065,127.09403599467268,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9280082276311278,1.0,0.8,0.0,0,42,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1522abffff,37.411850041846186,127.15215037847642,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9742886527254028,1.0,0.8,0.0,0,15,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e152c73ffff,37.43831578693333,127.1911472167454,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e02490fffff,37.33929870803079,127.1276608601479,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,1.0,0.8474460061707232,1.0,0.8,0.6779568049365786,0,89,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242
8930e153157ffff,37.38425467525338,127.14456518129636,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,0.964004113815564,1.0,0.8,0.0,0,21,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e15363bffff,37.37235227786815,127.114733502562,41135545,정자동,분당구,0.143609808465298,0.2071475318499021,0.1690248978191396,0.0,0.9125,0.5016181229773462,1.0,0.8,0.0,1,309,,Unknown,0.2173872443738911,0.2080913249989688,0.143609808465298,0.143609808465298,0.1818634183712936,0.08688979074333712,0.3520834932085028,0.19487751991626898
8930e15044bffff,37.38617692863037,127.1630823750941,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,0.9862872814535482,1.0,0.8,0.0,0,8,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e026b4bffff,37.35588413992196,127.08716393043504,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,1.0,0.9897154610901612,1.0,0.8,0.7917723688721289,0,6,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.35778522681970787,0.27309876448469034,0.27181536761477243
8930e1c9273ffff,37.39742393635149,127.0409046568916,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9c3bffff,37.43627433874785,127.08342637993776,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9331504970860472,1.0,0.8,0.0,0,39,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1c9a33ffff,37.40714172222049,127.0993226293962,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.4750000000000001,0.9400068563592732,1.0,0.8,0.0,6,41,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1521a3ffff,37.44204159624564,127.17308706535952,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.3,0.9365786767226604,1.0,0.8,0.0,9,46,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e026e27ffff,37.3715546968575,127.06491901849462,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e152687ffff,37.427533721505945,127.1298753925462,41133660,하대원동,중원구,0.089748363864971,0.1148785912461475,0.0998004548174416,0.0,0.7375,0.9091532396297566,1.0,0.8,0.0,3,56,,Unknown,0.2174806237743953,0.1097736590937682,0.089748363864971,0.089748363864971,0.1330743656449976,0.11612220875556642,0.21953418770623898,0.15042913044239578
8930e026943ffff,37.378474621841264,127.08905789091736,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,0,1,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e15304fffff,37.37211278968654,127.12781270321496,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,0.9125,0.828591018169352,1.0,0.8,0.0,1,101,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.055171376044073406,0.08449082956027934,0.12955629910525632
8930e1c8b87ffff,37.46709506847665,127.13322240703424,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.825,0.9451491258141926,1.0,0.8,0.0,2,34,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.35901726129390776,0.6522715064077967,0.4708221278639154
8930e153533ffff,37.40252832053012,127.13562630006209,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,0.9125,0.9914295509084676,1.0,0.8,0.0,1,6,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.11272169362423047,0.12464507712378176,0.140974677071365
8930e1cd207ffff,37.45617580414343,127.17429236788512,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.1317361615153112,0.0,0.9125,0.9914295509084676,1.0,0.8,0.0,1,6,,Unknown,0.4359884209543375,0.1219760661493637,0.1344689082617625,0.1344689082617625,0.2218015515414353,0.03199287240438351,0.176137671705932,0.19310532535757613
8930e1c916bffff,37.420212424756464,127.063745465303,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1c9b33ffff,37.41472441139382,127.1183060962473,41135620,야탑1동,분당구,0.5540292177394195,0.3964888625358763,0.4910130756580022,0.0,0.9125,0.8851559821734658,1.0,0.8,0.0,1,68,,Unknown,0.2595947334018115,0.3922237079971283,0.5540292177394195,0.5540292177394195,0.4252474950025643,0.46486199300757924,0.5537564269818126,0.43018513114655016
8930e15209bffff,37.432950905582985,127.14344818936544,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,0.4750000000000001,0.6966061021597529,1.0,0.8,0.0,6,183,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.30136571545851154,1.0,0.6301467465862582
8930e15342bffff,37.39038258761267,127.11887360292546,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,1.0,0.861158724717175,1.0,0.8,0.0,0,81,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.19878041033338673,0.4757117642544701,0.294606904444346
8930e02693bffff,37.38454651624892,127.09742399633652,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,0.9125,0.9742886527254028,1.0,0.8,0.0,1,16,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e153433ffff,37.39494964249067,127.1166382887744,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.7375,0.8680150839904011,1.0,0.8,0.0,3,80,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.19878041033338673,0.4757117642544701,0.294606904444346
8930e1c9063ffff,37.41544706268605,127.04502062893228,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1c9a2bffff,37.40257578020869,127.1015588330501,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.3,0.9314364072677408,1.0,0.8,0.0,15,55,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099
8930e152477ffff,37.43643566108734,127.1384970746513,41131570,수진1동,수정구,0.0540322072461914,0.0654458603917252,0.0585976685044049,0.0,0.65,0.5041753653444676,1.0,0.8,0.0,4,479,,Unknown,0.3611915211504342,0.0601269548435353,0.0540322072461914,0.0540322072461914,0.1477036883168002,0.045721303298811126,0.24556826030235593,0.1591092124106695
8930e153323ffff,37.36880389184315,127.15374043286477,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,1.0,0.9880013712718546,1.0,0.8,0.0,0,7,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.055171376044073406,0.08449082956027934,0.12955629910525632
8930e1c8a77ffff,37.44862850723964,127.12116762869942,41131540,태평1동,수정구,0.0915769108572866,0.1623178069514097,0.1198732692949358,0.0,1.0,0.9914295509084676,1.0,0.8,0.0,0,5,,Unknown,0.4513026426370343,0.1510170423181063,0.0915769108572866,0.0915769108572866,0.2143546632564158,0.05212869380611907,0.18651676770777378,0.19974770521172702
8930e152587ffff,37.45490128308704,127.15055830639255,41131600,산성동,수정구,0.050016905376588,0.029804299062061,0.0419318628507772,0.0,0.9125,0.5006756756756756,1.0,0.8,0.0,1,740,,Unknown,0.0593892987207022,0.0271466433856053,0.050016905376588,0.050016905376588,0.0471110578820765,0.0,0.012892333665873687,0.032213884482495264
8930e026833ffff,37.37979173364791,127.07869518173938,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9554336647240316,1.0,0.8,0.0,0,26,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1520a3ffff,37.43445836409005,127.15407036842178,41133660,하대원동,중원구,0.089748363864971,0.1148785912461475,0.0998004548174416,0.0,1.0,0.5029139526911207,1.0,0.8,0.0,0,290,,Unknown,0.2174806237743953,0.1097736590937682,0.089748363864971,0.089748363864971,0.1330743656449976,0.11612220875556642,0.21953418770623898,0.15042913044239578
8930e026d17ffff,37.40021615770915,127.07516768561985,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1c9923ffff,37.43275944528656,127.12245008623096,41131580,수진2동,수정구,0.1151188757261671,0.1505235251019628,0.1292807354764854,0.0,1.0,0.9725745629070964,1.0,0.8,0.0,0,16,,Unknown,0.3193575497245308,0.1365929046010378,0.1151188757261671,0.1151188757261671,0.1817589851443938,0.06804456258252005,0.1993515463126391,0.17369338795997355
8930e1c9e07ffff,37.41824407237553,127.07929575291774,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.9125,0.7086047308878984,1.0,0.8,0.0,1,171,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
