h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds,demand_grade,score_airspace,score_obstacle,score_noise_proxy,score_terrain,score_robot,score_weather,constraint_score,constraint_grade,n_highrise,n_buildings_total,n_lowrise,Ra,Ra_grade,n_crossings,weather_risk,weather_source,airspace_data_status,airspace_proxy_flag,terrain_method,hard_exclusion_flag,constraint_note,airspace_score,obstacle_score,noise_sensitive_score,robot_access_score,weather_score,noise_method,hard_exclusion_reasons
8930e1c9d4fffff,37.4360460214597,127.09651077566603,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.9117214179212159,1.0,0.3295220511119808,0.944093,0.6308172938066393,A,1,138,138,0.3295220511119808,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.9117214179212159,0.3295220511119808,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9037ffff,37.4250017219525,127.04843381421952,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8799999999999999,0.6,0.3403749278549029,0.944093,0.6266435855709805,B,1,1,0,0.3403749278549029,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3403749278549029,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e02690fffff,37.38346388754618,127.0947140403004,41135650,판교동,분당구,0.2981632220459188,C,0.0,0.9375,0.8109124140252995,0.6,0.3985361943058175,0.944093,0.6182083216662234,B,2,110,108,0.3985361943058175,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.9375,0.8109124140252995,0.3985361943058175,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c8b53ffff,37.45470681570626,127.12955050987148,41131620,복정동,수정구,0.2465699214638441,C,0.0,0.96875,0.7959357414265786,1.0,0.6990217654491403,0.944093,0.6815601013751438,A,1,332,319,0.6990217654491403,A,5.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7959357414265786,0.6990217654491403,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1522b7ffff,37.4175018888809,127.15263026976024,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.75,0.7712510220768602,0.6,0.323140762366422,0.944093,0.5576969568886565,D,8,193,170,0.323140762366422,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.75,0.7712510220768602,0.323140762366422,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e02491bffff,37.33996111039352,127.1224790871166,41135670,구미동,분당구,0.3326673998045227,B,1.0,0.3125,0.912361117791352,1.0,0.3287051615573044,0.944093,0.6995318558697312,D,22,172,137,0.3287051615573044,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.3125,0.912361117791352,0.3287051615573044,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e153163ffff,37.38184957442339,127.152226160127,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.96875,0.7923611177913521,0.6,0.4396989897237428,0.944093,0.6289806215030189,B,1,143,137,0.4396989897237428,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7923611177913521,0.4396989897237428,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153647ffff,37.36736382308257,127.10907475349276,41135545,정자동,분당구,0.4300143748335851,B,0.0,0.0625,0.9040450194795824,1.0,0.8738652162585279,0.944093,0.5569006471476221,C,30,228,150,0.8738652162585279,A,3.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0625,0.9040450194795824,0.8738652162585279,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e026b57ffff,37.3615315254527,127.08763731622606,41135662,금곡동,분당구,0.3352825633228366,B,1.0,0.96875,0.8780809003895915,0.6,0.3911244673193476,0.944093,0.8364096735417877,A,1,3,3,0.3911244673193476,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8780809003895915,0.3911244673193476,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e150457ffff,37.39182868674711,127.1635631081156,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.96875,0.879360300129864,0.6,0.3104122678576506,0.944093,0.6205231135975029,B,1,1,1,0.3104122678576506,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.879360300129864,0.3104122678576506,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9c47ffff,37.4312813949974,127.07776779829298,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8422577076619691,0.6,0.1958074496388175,0.944093,0.5901816314601573,C,1,59,59,0.1958074496388175,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8422577076619691,0.1958074496388175,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1521afffff,37.44029810007353,127.17556352938304,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.84375,0.7386263286999182,0.6,0.2625893750318732,0.944093,0.5578117407463583,D,5,245,221,0.2625893750318732,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.84375,0.7386263286999182,0.2625893750318732,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152693ffff,37.428192222407205,127.12468653660524,41133510,성남동,중원구,0.5129422940779669,A,0.0,0.96875,0.8445529315569236,1.0,0.3566153451631804,0.944093,0.6228022553440208,A,1,249,243,0.3566153451631804,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8445529315569236,0.3566153451631804,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15305bffff,37.3727737081987,127.12262835547224,41135530,수내2동,분당구,0.1259155769210151,D,0.0,0.0,0.961618007791833,1.0,0.8458079475525748,0.944093,0.5503037910688816,C,45,123,60,0.8458079475525748,A,1.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0,0.961618007791833,0.8458079475525748,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e1cd213ffff,37.45683521403901,127.16909747096672,41133560,은행2동,중원구,0.2844044762250496,C,0.0,0.53125,0.37207830311192325,0.6,0.3341265858854018,0.944093,0.43630957779946505,D,15,836,794,0.3341265858854018,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.53125,0.37207830311192325,0.3341265858854018,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9177ffff,37.42586022578797,127.0642171112714,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8288240103891107,0.6,0.2949192169110766,0.944093,0.6073172454600375,C,1,80,80,0.2949192169110766,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8288240103891107,0.2949192169110766,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1520a7ffff,37.43554169800505,127.15678638910346,41133580,상대원2동,중원구,0.2348016477408622,D,0.0,0.5625,0.20370938250966453,0.6,0.2126996779538535,0.944093,0.3846004120927036,D,14,2252,2163,0.2126996779538535,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.5625,0.20370938250966453,0.2126996779538535,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152553ffff,37.44251252016942,127.1468826755998,41131530,신흥3동,수정구,0.6379810132478028,A,0.0,0.78125,0.33904192850520243,1.0,0.2941468329553428,0.944093,0.471706352292109,D,7,2284,2144,0.2941468329553428,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.78125,0.33904192850520243,0.2941468329553428,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15258bffff,37.45099106062458,127.14760210024828,41131520,신흥2동,수정구,0.357112249558172,B,0.0,0.9375,0.20618615040953087,0.6,0.19395418120497,0.944093,0.45634666632290016,D,2,1185,1134,0.19395418120497,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.9375,0.20618615040953087,0.19395418120497,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15206fffff,37.41966761133919,127.15806091081294,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.90625,0.8339416093501995,0.6,0.40241486844426,0.944093,0.6173398955588919,B,3,76,72,0.40241486844426,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.90625,0.8339416093501995,0.40241486844426,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153437ffff,37.39603232517427,127.11935021261974,41135655,삼평동,분당구,0.458371381575248,A,0.0,0.0,0.8880525227261795,1.0,0.690924061531977,0.944093,0.5046139168516313,D,45,239,175,0.690924061531977,A,2.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0,0.8880525227261795,0.690924061531977,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e1c8b8bffff,37.46318454348998,127.13026762179614,41131620,복정동,수정구,0.2465699214638441,C,0.0,0.96875,0.8004136405175315,1.0,0.3225602246377224,0.944093,0.6071633730310508,A,1,322,312,0.3225602246377224,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8004136405175315,0.3225602246377224,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026947ffff,37.37955718561046,127.09176731386586,41135650,판교동,분당구,0.2981632220459188,C,0.0,0.96875,0.8454562070126497,0.6,0.1819920873558539,0.944093,0.5880582588737007,C,1,54,54,0.1819920873558539,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8454562070126497,0.1819920873558539,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c906fffff,37.41370784292302,127.04749362727586,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.76,0.2,0.3346942823896865,0.944093,0.6015074564779372,D,1,1,0,0.3346942823896865,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.76,0.3346942823896865,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026e2bffff,37.3676488178893,127.06197621586892,41135680,운중동,분당구,0.3436518582823575,B,1.0,0.96875,0.8729633014285028,0.6,0.36219943646484,0.944093,0.8296011475786684,A,1,11,11,0.36219943646484,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8729633014285028,0.36219943646484,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1c9a37ffff,37.40822497775169,127.10203390394727,41135655,삼평동,분당구,0.458371381575248,A,0.0,0.96875,0.8064345149343466,0.6,0.2911169957961413,0.944093,0.6020789021460976,C,1,123,115,0.2911169957961413,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8064345149343466,0.2911169957961413,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152483ffff,37.4462294411049,127.12883359073052,41131540,태평1동,수정구,0.327805441111458,B,0.0,0.875,0.2008983754562933,0.6,0.4258826719332123,0.944093,0.4891748094779011,D,4,2111,2036,0.4258826719332123,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.875,0.2008983754562933,0.4258826719332123,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9b07ffff,37.4136411843665,127.11559352305554,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.7533394257130488,0.6,0.2653289114134152,0.944093,0.5863022674252928,C,1,198,198,0.2653289114134152,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7533394257130488,0.2653289114134152,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c8a83ffff,37.45841863979571,127.11150289110556,41131630,신촌동,수정구,0.1743448314703758,D,0.0,0.96875,0.879360300129864,0.6,0.2903245531532785,0.944093,0.6165055706566285,B,1,1,1,0.2903245531532785,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.879360300129864,0.2903245531532785,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026d23ffff,37.39781806098313,127.08282322781218,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.869125102207686,0.6,0.3697006609791916,0.944093,0.6303337526373756,A,1,17,17,0.3697006609791916,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.869125102207686,0.3697006609791916,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
