h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3,Ra,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,score_construction,score_protected,composite_6layer,composite_v3
8930e15333bffff,37.36772243684936,127.15102736624036,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,0.5180895001689398,4214.9,2596.1,6,0.5333,1.0,0.6,0.0,0.07771342502534097
8930e1c90abffff,37.42565628270302,127.04325208572558,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5426793332562223,1652.1,1156.5,2,0.7,0.5,0.6,0.0,0.08140189998843335
8930e152e57ffff,37.41918870561625,127.18426158156576,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.9125,0.964004113815564,1.0,0.8,0.0,1,22,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.4301943515215781,6298.1,2700.0,20,0.46,1.0,0.6,0.0,0.06452915272823671
8930e026e67ffff,37.36482564758422,127.06174068295996,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9657182036338704,1.0,0.8,0.7725745629070964,0,20,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.32448131642098044,0.2758091189578334
8930e1c9a73ffff,37.40040958353219,127.09613707817545,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,0.65,0.6914638327048335,1.0,0.8,0.0,4,184,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,0.5424912279178364,12471.1,6563.0,134,0.5806,1.0,0.6,0.0,0.08137368418767546
8930e152e87ffff,37.43049597812161,127.18522755043846,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,0.9914295509084676,1.0,0.8,0.0,0,5,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.3168003390247255,1946.1,583.8,6,0.3,0.5,0.6,0.0,0.04752005085370882
8930e15248fffff,37.44448764173223,127.1313093131647,41131560,태평3동,수정구,0.105501896308217,0.0906007868376268,0.0995414525199809,0.0,0.65,0.5028612303290415,1.0,0.8,0.0,4,699,,Unknown,0.2905966943692221,0.0832586958695325,0.105501896308217,0.105501896308217,0.1554695356168474,0.0324128898755815,0.1614419461284629,0.1411001619222411,0.5439997060303868,13571.9,6939.8,294,0.5095,1.0,0.6,0.0,0.08159995590455803
8930e02687bffff,37.37023820494516,127.07527808160437,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9520054850874186,1.0,0.8,0.0,0,28,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.5160297572900886,2698.2,1717.5,4,0.6,0.7,0.6,0.0,0.07740446359351329
8930e1c996bffff,37.42319990399422,127.11902119100344,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9674322934521769,1.0,0.8,0.0,0,19,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.6832431500946541,26113.5,14467.0,90,0.5978,1.0,0.6,0.0,0.10248647251419811
8930e1c9e4fffff,37.408688021313566,127.07587654711116,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.8628728145354816,1.0,0.8,0.0,0,80,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4210755712425714,852.9,426.5,2,0.5,0.5,0.6,0.0,0.06316133568638571
8930e1523b7ffff,37.42508184422002,127.17164141518816,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9914295509084676,1.0,0.8,0.0,0,5,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.0,0.0,0.0,0,0.0,1.0,0.6,0.0,0.0
8930e153263ffff,37.35450266019261,127.13156464659288,41135570,정자3동,분당구,0.2975470887555387,0.2013665412256768,0.259074869743594,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.1550098048370529,0.1864085727604963,0.2975470887555387,0.2975470887555387,0.2270012745812323,0.0386852099989883,0.082399662343642,0.1556405748638142,0.544153534103909,1813.1,1269.2,2,0.7,1.0,0.6,0.48,0.48962303011558633
8930e026c57ffff,37.38590265604057,127.05303042932056,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.4457810224228284,8880.2,3682.0,10,0.44,0.7,0.6,0.0,0.06686715336342426
8930e1c9863ffff,37.41844027255922,127.10027245601944,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.825,0.8954405210833047,1.0,0.8,0.0,2,63,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4856805506136832,7477.6,3790.6,48,0.5125,0.5,0.6,0.0,0.07285208259205248
8930e1c9d47ffff,37.43887087409315,127.0967481490438,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9417209461775796,1.0,0.8,0.0,0,34,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.4162473280157035,325.6,162.8,2,0.5,0.5,0.6,0.0,0.062437099202355524
8930e1522afffff,37.41293274910552,127.15486532383476,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.9125,0.9400068563592732,1.0,0.8,0.0,1,36,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.4820702227342829,2677.6,1546.3,14,0.5286,1.0,0.6,0.0,0.07231053341014243
8930e1c9a43ffff,37.39824337201019,127.09071621900392,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,0.9160095989029824,1.0,0.8,0.0,0,49,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,0.3663322920782338,2918.4,1082.9,24,0.4083,1.0,0.6,0.0,0.05494984381173507
8930e024913ffff,37.342785435976,127.12271733539608,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.825,0.8971546109016112,1.0,0.8,0.5921220431950633,2,62,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.4392853355143304,3415.6,1676.3,60,0.56,0.3,0.6,0.10658196777511139,0.15648747293599424
